Name,Phys +0,Mag +0,Fire +0,Ligh +0,Holy +0,Stam +0,Phys +1,Mag +1,Fire +1,Ligh +1,Holy +1,Stam +1,Phys +2,Mag +2,Fire +2,Ligh +2,Holy +2,Stam +2,Phys +3,Mag +3,Fire +3,Ligh +3,Holy +3,Stam +3,Phys +4,Mag +4,Fire +4,Ligh +4,Holy +4,Stam +4,Phys +5,Mag +5,Fire +5,Ligh +5,Holy +5,Stam +5,Phys +6,Mag +6,Fire +6,Ligh +6,Holy +6,Stam +6,Phys +7,Mag +7,Fire +7,Ligh +7,Holy +7,Stam +7,Phys +8,Mag +8,Fire +8,Ligh +8,Holy +8,Stam +8,Phys +9,Mag +9,Fire +9,Ligh +9,Holy +9,Stam +9,Phys +10,Mag +10,Fire +10,Ligh +10,Holy +10,Stam +10,Phys +11,Mag +11,Fire +11,Ligh +11,Holy +11,Stam +11,Phys +12,Mag +12,Fire +12,Ligh +12,Holy +12,Stam +12,Phys +13,Mag +13,Fire +13,Ligh +13,Holy +13,Stam +13,Phys +14,Mag +14,Fire +14,Ligh +14,Holy +14,Stam +14,Phys +15,Mag +15,Fire +15,Ligh +15,Holy +15,Stam +15,Phys +16,Mag +16,Fire +16,Ligh +16,Holy +16,Stam +16,Phys +17,Mag +17,Fire +17,Ligh +17,Holy +17,Stam +17,Phys +18,Mag +18,Fire +18,Ligh +18,Holy +18,Stam +18,Phys +19,Mag +19,Fire +19,Ligh +19,Holy +19,Stam +19,Phys +20,Mag +20,Fire +20,Ligh +20,Holy +20,Stam +20,Phys +21,Mag +21,Fire +21,Ligh +21,Holy +21,Stam +21,Phys +22,Mag +22,Fire +22,Ligh +22,Holy +22,Stam +22,Phys +23,Mag +23,Fire +23,Ligh +23,Holy +23,Stam +23,Phys +24,Mag +24,Fire +24,Ligh +24,Holy +24,Stam +24,Phys +25,Mag +25,Fire +25,Ligh +25,Holy +25,Stam +25
Keen Dragon Towershield,105.45,0,0,0,0,83,111.666,0,0,0,0,86.32,117.882,0,0,0,0,89.64,124.098,0,0,0,0,92.96,130.314,0,0,0,0,96.28,136.53,0,0,0,0,99.6,142.746,0,0,0,0,102.92,148.962,0,0,0,0,106.24,155.178,0,0,0,0,109.56,161.394,0,0,0,0,112.88,167.61,0,0,0,0,116.2,173.826,0,0,0,0,119.52,180.042,0,0,0,0,122.84,186.258,0,0,0,0,126.16,192.474,0,0,0,0,129.48,198.69,0,0,0,0,132.8,204.906,0,0,0,0,136.12,211.122,0,0,0,0,139.44,217.338,0,0,0,0,142.76,223.554,0,0,0,0,146.08,229.77,0,0,0,0,149.4,235.986,0,0,0,0,152.72,242.202,0,0,0,0,156.04,248.418,0,0,0,0,159.36,254.634,0,0,0,0,162.68,260.85,0,0,0,0,166
Quality Dragon Towershield,99.9,0,0,0,0,83,105.006,0,0,0,0,86.32,110.112,0,0,0,0,89.64,115.218,0,0,0,0,92.96,120.324,0,0,0,0,96.28,125.43,0,0,0,0,99.6,130.536,0,0,0,0,102.92,135.642,0,0,0,0,106.24,140.748,0,0,0,0,109.56,145.854,0,0,0,0,112.88,150.96,0,0,0,0,116.2,156.066,0,0,0,0,119.52,161.172,0,0,0,0,122.84,166.278,0,0,0,0,126.16,171.384,0,0,0,0,129.48,176.49,0,0,0,0,132.8,181.596,0,0,0,0,136.12,186.702,0,0,0,0,139.44,191.808,0,0,0,0,142.76,196.914,0,0,0,0,146.08,202.02,0,0,0,0,149.4,207.126,0,0,0,0,152.72,212.232,0,0,0,0,156.04,217.338,0,0,0,0,159.36,222.444,0,0,0,0,162.68,227.55,0,0,0,0,166
Fire Dragon Towershield,88.8,0,88.8,0,0,83,92.796,0,92.796,0,0,86.32,96.792,0,96.792,0,0,89.64,100.788,0,100.788,0,0,92.96,104.784,0,104.784,0,0,96.28,108.78,0,108.78,0,0,99.6,112.776,0,112.776,0,0,102.92,116.772,0,116.772,0,0,106.24,120.768,0,120.768,0,0,109.56,124.764,0,124.764,0,0,112.88,128.76,0,128.76,0,0,116.2,132.756,0,132.756,0,0,119.52,136.752,0,136.752,0,0,122.84,140.748,0,140.748,0,0,126.16,144.744,0,144.744,0,0,129.48,148.74,0,148.74,0,0,132.8,152.736,0,152.736,0,0,136.12,156.732,0,156.732,0,0,139.44,160.728,0,160.728,0,0,142.76,164.724,0,164.724,0,0,146.08,168.72,0,168.72,0,0,149.4,172.716,0,172.716,0,0,152.72,176.712,0,176.712,0,0,156.04,180.708,0,180.708,0,0,159.36,184.704,0,184.704,0,0,162.68,188.7,0,188.7,0,0,166
Flame Art Dragon Towershield,94.35,0,94.35,0,0,83,99.234,0,99.234,0,0,86.32,104.118,0,104.118,0,0,89.64,109.002,0,109.002,0,0,92.96,113.886,0,113.886,0,0,96.28,118.77,0,118.77,0,0,99.6,123.654,0,123.654,0,0,102.92,128.538,0,128.538,0,0,106.24,133.422,0,133.422,0,0,109.56,138.306,0,138.306,0,0,112.88,143.19,0,143.19,0,0,116.2,148.074,0,148.074,0,0,119.52,152.958,0,152.958,0,0,122.84,157.842,0,157.842,0,0,126.16,162.726,0,162.726,0,0,129.48,167.61,0,167.61,0,0,132.8,172.494,0,172.494,0,0,136.12,177.378,0,177.378,0,0,139.44,182.262,0,182.262,0,0,142.76,187.146,0,187.146,0,0,146.08,192.03,0,192.03,0,0,149.4,196.914,0,196.914,0,0,152.72,201.798,0,201.798,0,0,156.04,206.682,0,206.682,0,0,159.36,211.566,0,211.566,0,0,162.68,216.45,0,216.45,0,0,166
Lightning Dragon Towershield,88.8,0,0,88.8,0,83,92.796,0,0,92.796,0,86.32,96.792,0,0,96.792,0,89.64,100.788,0,0,100.788,0,92.96,104.784,0,0,104.784,0,96.28,108.78,0,0,108.78,0,99.6,112.776,0,0,112.776,0,102.92,116.772,0,0,116.772,0,106.24,120.768,0,0,120.768,0,109.56,124.764,0,0,124.764,0,112.88,128.76,0,0,128.76,0,116.2,132.756,0,0,132.756,0,119.52,136.752,0,0,136.752,0,122.84,140.748,0,0,140.748,0,126.16,144.744,0,0,144.744,0,129.48,148.74,0,0,148.74,0,132.8,152.736,0,0,152.736,0,136.12,156.732,0,0,156.732,0,139.44,160.728,0,0,160.728,0,142.76,164.724,0,0,164.724,0,146.08,168.72,0,0,168.72,0,149.4,172.716,0,0,172.716,0,152.72,176.712,0,0,176.712,0,156.04,180.708,0,0,180.708,0,159.36,184.704,0,0,184.704,0,162.68,188.7,0,0,188.7,0,166
Sacred Dragon Towershield,83.25,0,0,0,83.25,83,88.578,0,0,0,88.578,86.32,93.906,0,0,0,93.906,89.64,99.234,0,0,0,99.234,92.96,104.562,0,0,0,104.562,96.28,109.89,0,0,0,109.89,99.6,115.218,0,0,0,115.218,102.92,120.546,0,0,0,120.546,106.24,125.874,0,0,0,125.874,109.56,131.202,0,0,0,131.202,112.88,136.53,0,0,0,136.53,116.2,141.858,0,0,0,141.858,119.52,147.186,0,0,0,147.186,122.84,152.514,0,0,0,152.514,126.16,157.842,0,0,0,157.842,129.48,163.17,0,0,0,163.17,132.8,168.498,0,0,0,168.498,136.12,173.826,0,0,0,173.826,139.44,179.154,0,0,0,179.154,142.76,184.482,0,0,0,184.482,146.08,189.81,0,0,0,189.81,149.4,195.138,0,0,0,195.138,152.72,200.466,0,0,0,200.466,156.04,205.794,0,0,0,205.794,159.36,211.122,0,0,0,211.122,162.68,216.45,0,0,0,216.45,166
Magic Dragon Towershield,83.25,83.25,0,0,0,83,88.578,88.578,0,0,0,86.32,93.906,93.906,0,0,0,89.64,99.234,99.234,0,0,0,92.96,104.562,104.562,0,0,0,96.28,109.89,109.89,0,0,0,99.6,115.218,115.218,0,0,0,102.92,120.546,120.546,0,0,0,106.24,125.874,125.874,0,0,0,109.56,131.202,131.202,0,0,0,112.88,136.53,136.53,0,0,0,116.2,141.858,141.858,0,0,0,119.52,147.186,147.186,0,0,0,122.84,152.514,152.514,0,0,0,126.16,157.842,157.842,0,0,0,129.48,163.17,163.17,0,0,0,132.8,168.498,168.498,0,0,0,136.12,173.826,173.826,0,0,0,139.44,179.154,179.154,0,0,0,142.76,184.482,184.482,0,0,0,146.08,189.81,189.81,0,0,0,149.4,195.138,195.138,0,0,0,152.72,200.466,200.466,0,0,0,156.04,205.794,205.794,0,0,0,159.36,211.122,211.122,0,0,0,162.68,216.45,216.45,0,0,0,166
Cold Dragon Towershield,94.35,75.65,0,0,0,83,98.568,79.032,0,0,0,86.32,102.786,82.414,0,0,0,89.64,107.004,85.796,0,0,0,92.96,111.222,89.178,0,0,0,96.28,115.44,92.56,0,0,0,99.6,119.658,95.942,0,0,0,102.92,123.876,99.324,0,0,0,106.24,128.094,102.706,0,0,0,109.56,132.312,106.088,0,0,0,112.88,136.53,109.47,0,0,0,116.2,140.748,112.852,0,0,0,119.52,144.966,116.234,0,0,0,122.84,149.184,119.616,0,0,0,126.16,153.402,122.998,0,0,0,129.48,157.62,126.38,0,0,0,132.8,161.838,129.762,0,0,0,136.12,166.056,133.144,0,0,0,139.44,170.274,136.526,0,0,0,142.76,174.492,139.908,0,0,0,146.08,178.71,143.29,0,0,0,149.4,182.928,146.672,0,0,0,152.72,187.146,150.054,0,0,0,156.04,191.364,153.436,0,0,0,159.36,195.582,156.818,0,0,0,162.68,199.8,160.2,0,0,0,166
Poison Dragon Towershield,94.35,0,0,0,0,83,100.122,0,0,0,0,86.32,105.894,0,0,0,0,89.64,111.666,0,0,0,0,92.96,117.438,0,0,0,0,96.28,123.21,0,0,0,0,99.6,128.982,0,0,0,0,102.92,134.754,0,0,0,0,106.24,140.526,0,0,0,0,109.56,146.298,0,0,0,0,112.88,152.07,0,0,0,0,116.2,157.842,0,0,0,0,119.52,163.614,0,0,0,0,122.84,169.386,0,0,0,0,126.16,175.158,0,0,0,0,129.48,180.93,0,0,0,0,132.8,186.702,0,0,0,0,136.12,192.474,0,0,0,0,139.44,198.246,0,0,0,0,142.76,204.018,0,0,0,0,146.08,209.79,0,0,0,0,149.4,215.562,0,0,0,0,152.72,221.334,0,0,0,0,156.04,227.106,0,0,0,0,159.36,232.878,0,0,0,0,162.68,238.65,0,0,0,0,166
Blood Dragon Towershield,94.35,0,0,0,0,83,100.122,0,0,0,0,86.32,105.894,0,0,0,0,89.64,111.666,0,0,0,0,92.96,117.438,0,0,0,0,96.28,123.21,0,0,0,0,99.6,128.982,0,0,0,0,102.92,134.754,0,0,0,0,106.24,140.526,0,0,0,0,109.56,146.298,0,0,0,0,112.88,152.07,0,0,0,0,116.2,157.842,0,0,0,0,119.52,163.614,0,0,0,0,122.84,169.386,0,0,0,0,126.16,175.158,0,0,0,0,129.48,180.93,0,0,0,0,132.8,186.702,0,0,0,0,136.12,192.474,0,0,0,0,139.44,198.246,0,0,0,0,142.76,204.018,0,0,0,0,146.08,209.79,0,0,0,0,149.4,215.562,0,0,0,0,152.72,221.334,0,0,0,0,156.04,227.106,0,0,0,0,159.36,232.878,0,0,0,0,162.68,238.65,0,0,0,0,166
Occult Dragon Towershield,99.9,0,0,0,0,83,105.894,0,0,0,0,86.32,111.888,0,0,0,0,89.64,117.882,0,0,0,0,92.96,123.876,0,0,0,0,96.28,129.87,0,0,0,0,99.6,135.864,0,0,0,0,102.92,141.858,0,0,0,0,106.24,147.852,0,0,0,0,109.56,153.846,0,0,0,0,112.88,159.84,0,0,0,0,116.2,165.834,0,0,0,0,119.52,171.828,0,0,0,0,122.84,177.822,0,0,0,0,126.16,183.816,0,0,0,0,129.48,189.81,0,0,0,0,132.8,195.804,0,0,0,0,136.12,201.798,0,0,0,0,139.44,207.792,0,0,0,0,142.76,213.786,0,0,0,0,146.08,219.78,0,0,0,0,149.4,225.774,0,0,0,0,152.72,231.768,0,0,0,0,156.04,237.762,0,0,0,0,159.36,243.756,0,0,0,0,162.68,249.75,0,0,0,0,166
Distinguished Greatshield,112,0,0,0,0,78,118.496,0,0,0,0,81.12,124.992,0,0,0,0,84.24,131.488,0,0,0,0,87.36,137.984,0,0,0,0,90.48,144.48,0,0,0,0,93.6,150.976,0,0,0,0,96.72,157.472,0,0,0,0,99.84,163.968,0,0,0,0,102.96,170.464,0,0,0,0,106.08,176.96,0,0,0,0,109.2,183.456,0,0,0,0,112.32,189.952,0,0,0,0,115.44,196.448,0,0,0,0,118.56,202.944,0,0,0,0,121.68,209.44,0,0,0,0,124.8,215.936,0,0,0,0,127.92,222.432,0,0,0,0,131.04,228.928,0,0,0,0,134.16,235.424,0,0,0,0,137.28,241.92,0,0,0,0,140.4,248.416,0,0,0,0,143.52,254.912,0,0,0,0,146.64,261.408,0,0,0,0,149.76,267.904,0,0,0,0,152.88,274.4,0,0,0,0,156
Distinguished Heavy Greatshield,102.6,0,0,0,0,78,108.648,0,0,0,0,81.12,114.696,0,0,0,0,84.24,120.744,0,0,0,0,87.36,126.792,0,0,0,0,90.48,132.84,0,0,0,0,93.6,138.888,0,0,0,0,96.72,144.936,0,0,0,0,99.84,150.984,0,0,0,0,102.96,157.032,0,0,0,0,106.08,163.08,0,0,0,0,109.2,169.128,0,0,0,0,112.32,175.176,0,0,0,0,115.44,181.224,0,0,0,0,118.56,187.272,0,0,0,0,121.68,193.32,0,0,0,0,124.8,199.368,0,0,0,0,127.92,205.416,0,0,0,0,131.04,211.464,0,0,0,0,134.16,217.512,0,0,0,0,137.28,223.56,0,0,0,0,140.4,229.608,0,0,0,0,143.52,235.656,0,0,0,0,146.64,241.704,0,0,0,0,149.76,247.752,0,0,0,0,152.88,253.8,0,0,0,0,156
Distinguished Keen Greatshield,102.6,0,0,0,0,78,108.648,0,0,0,0,81.12,114.696,0,0,0,0,84.24,120.744,0,0,0,0,87.36,126.792,0,0,0,0,90.48,132.84,0,0,0,0,93.6,138.888,0,0,0,0,96.72,144.936,0,0,0,0,99.84,150.984,0,0,0,0,102.96,157.032,0,0,0,0,106.08,163.08,0,0,0,0,109.2,169.128,0,0,0,0,112.32,175.176,0,0,0,0,115.44,181.224,0,0,0,0,118.56,187.272,0,0,0,0,121.68,193.32,0,0,0,0,124.8,199.368,0,0,0,0,127.92,205.416,0,0,0,0,131.04,211.464,0,0,0,0,134.16,217.512,0,0,0,0,137.28,223.56,0,0,0,0,140.4,229.608,0,0,0,0,143.52,235.656,0,0,0,0,146.64,241.704,0,0,0,0,149.76,247.752,0,0,0,0,152.88,253.8,0,0,0,0,156
Distinguished Quality Greatshield,97.2,0,0,0,0,78,102.168,0,0,0,0,81.12,107.136,0,0,0,0,84.24,112.104,0,0,0,0,87.36,117.072,0,0,0,0,90.48,122.04,0,0,0,0,93.6,127.008,0,0,0,0,96.72,131.976,0,0,0,0,99.84,136.944,0,0,0,0,102.96,141.912,0,0,0,0,106.08,146.88,0,0,0,0,109.2,151.848,0,0,0,0,112.32,156.816,0,0,0,0,115.44,161.784,0,0,0,0,118.56,166.752,0,0,0,0,121.68,171.72,0,0,0,0,124.8,176.688,0,0,0,0,127.92,181.656,0,0,0,0,131.04,186.624,0,0,0,0,134.16,191.592,0,0,0,0,137.28,196.56,0,0,0,0,140.4,201.528,0,0,0,0,143.52,206.496,0,0,0,0,146.64,211.464,0,0,0,0,149.76,216.432,0,0,0,0,152.88,221.4,0,0,0,0,156
Distinguished Fire Greatshield,86.4,0,86.4,0,0,78,90.288,0,90.288,0,0,81.12,94.176,0,94.176,0,0,84.24,98.064,0,98.064,0,0,87.36,101.952,0,101.952,0,0,90.48,105.84,0,105.84,0,0,93.6,109.728,0,109.728,0,0,96.72,113.616,0,113.616,0,0,99.84,117.504,0,117.504,0,0,102.96,121.392,0,121.392,0,0,106.08,125.28,0,125.28,0,0,109.2,129.168,0,129.168,0,0,112.32,133.056,0,133.056,0,0,115.44,136.944,0,136.944,0,0,118.56,140.832,0,140.832,0,0,121.68,144.72,0,144.72,0,0,124.8,148.608,0,148.608,0,0,127.92,152.496,0,152.496,0,0,131.04,156.384,0,156.384,0,0,134.16,160.272,0,160.272,0,0,137.28,164.16,0,164.16,0,0,140.4,168.048,0,168.048,0,0,143.52,171.936,0,171.936,0,0,146.64,175.824,0,175.824,0,0,149.76,179.712,0,179.712,0,0,152.88,183.6,0,183.6,0,0,156
Distinguished Flame Art Greatshield,91.8,0,91.8,0,0,78,96.552,0,96.552,0,0,81.12,101.304,0,101.304,0,0,84.24,106.056,0,106.056,0,0,87.36,110.808,0,110.808,0,0,90.48,115.56,0,115.56,0,0,93.6,120.312,0,120.312,0,0,96.72,125.064,0,125.064,0,0,99.84,129.816,0,129.816,0,0,102.96,134.568,0,134.568,0,0,106.08,139.32,0,139.32,0,0,109.2,144.072,0,144.072,0,0,112.32,148.824,0,148.824,0,0,115.44,153.576,0,153.576,0,0,118.56,158.328,0,158.328,0,0,121.68,163.08,0,163.08,0,0,124.8,167.832,0,167.832,0,0,127.92,172.584,0,172.584,0,0,131.04,177.336,0,177.336,0,0,134.16,182.088,0,182.088,0,0,137.28,186.84,0,186.84,0,0,140.4,191.592,0,191.592,0,0,143.52,196.344,0,196.344,0,0,146.64,201.096,0,201.096,0,0,149.76,205.848,0,205.848,0,0,152.88,210.6,0,210.6,0,0,156
Distinguished Lightning Greatshield,86.4,0,0,86.4,0,78,90.288,0,0,90.288,0,81.12,94.176,0,0,94.176,0,84.24,98.064,0,0,98.064,0,87.36,101.952,0,0,101.952,0,90.48,105.84,0,0,105.84,0,93.6,109.728,0,0,109.728,0,96.72,113.616,0,0,113.616,0,99.84,117.504,0,0,117.504,0,102.96,121.392,0,0,121.392,0,106.08,125.28,0,0,125.28,0,109.2,129.168,0,0,129.168,0,112.32,133.056,0,0,133.056,0,115.44,136.944,0,0,136.944,0,118.56,140.832,0,0,140.832,0,121.68,144.72,0,0,144.72,0,124.8,148.608,0,0,148.608,0,127.92,152.496,0,0,152.496,0,131.04,156.384,0,0,156.384,0,134.16,160.272,0,0,160.272,0,137.28,164.16,0,0,164.16,0,140.4,168.048,0,0,168.048,0,143.52,171.936,0,0,171.936,0,146.64,175.824,0,0,175.824,0,149.76,179.712,0,0,179.712,0,152.88,183.6,0,0,183.6,0,156
Distinguished Sacred Greatshield,81,0,0,0,81,78,86.184,0,0,0,86.184,81.12,91.368,0,0,0,91.368,84.24,96.552,0,0,0,96.552,87.36,101.736,0,0,0,101.736,90.48,106.92,0,0,0,106.92,93.6,112.104,0,0,0,112.104,96.72,117.288,0,0,0,117.288,99.84,122.472,0,0,0,122.472,102.96,127.656,0,0,0,127.656,106.08,132.84,0,0,0,132.84,109.2,138.024,0,0,0,138.024,112.32,143.208,0,0,0,143.208,115.44,148.392,0,0,0,148.392,118.56,153.576,0,0,0,153.576,121.68,158.76,0,0,0,158.76,124.8,163.944,0,0,0,163.944,127.92,169.128,0,0,0,169.128,131.04,174.312,0,0,0,174.312,134.16,179.496,0,0,0,179.496,137.28,184.68,0,0,0,184.68,140.4,189.864,0,0,0,189.864,143.52,195.048,0,0,0,195.048,146.64,200.232,0,0,0,200.232,149.76,205.416,0,0,0,205.416,152.88,210.6,0,0,0,210.6,156
Distinguished Magic Greatshield,81,81,0,0,0,78,86.184,86.184,0,0,0,81.12,91.368,91.368,0,0,0,84.24,96.552,96.552,0,0,0,87.36,101.736,101.736,0,0,0,90.48,106.92,106.92,0,0,0,93.6,112.104,112.104,0,0,0,96.72,117.288,117.288,0,0,0,99.84,122.472,122.472,0,0,0,102.96,127.656,127.656,0,0,0,106.08,132.84,132.84,0,0,0,109.2,138.024,138.024,0,0,0,112.32,143.208,143.208,0,0,0,115.44,148.392,148.392,0,0,0,118.56,153.576,153.576,0,0,0,121.68,158.76,158.76,0,0,0,124.8,163.944,163.944,0,0,0,127.92,169.128,169.128,0,0,0,131.04,174.312,174.312,0,0,0,134.16,179.496,179.496,0,0,0,137.28,184.68,184.68,0,0,0,140.4,189.864,189.864,0,0,0,143.52,195.048,195.048,0,0,0,146.64,200.232,200.232,0,0,0,149.76,205.416,205.416,0,0,0,152.88,210.6,210.6,0,0,0,156
Distinguished Cold Greatshield,91.8,73.1,0,0,0,78,95.904,76.368,0,0,0,81.12,100.008,79.636,0,0,0,84.24,104.112,82.904,0,0,0,87.36,108.216,86.172,0,0,0,90.48,112.32,89.44,0,0,0,93.6,116.424,92.708,0,0,0,96.72,120.528,95.976,0,0,0,99.84,124.632,99.244,0,0,0,102.96,128.736,102.512,0,0,0,106.08,132.84,105.78,0,0,0,109.2,136.944,109.048,0,0,0,112.32,141.048,112.316,0,0,0,115.44,145.152,115.584,0,0,0,118.56,149.256,118.852,0,0,0,121.68,153.36,122.12,0,0,0,124.8,157.464,125.388,0,0,0,127.92,161.568,128.656,0,0,0,131.04,165.672,131.924,0,0,0,134.16,169.776,135.192,0,0,0,137.28,173.88,138.46,0,0,0,140.4,177.984,141.728,0,0,0,143.52,182.088,144.996,0,0,0,146.64,186.192,148.264,0,0,0,149.76,190.296,151.532,0,0,0,152.88,194.4,154.8,0,0,0,156
Distinguished Poison Greatshield,91.8,0,0,0,0,78,97.416,0,0,0,0,81.12,103.032,0,0,0,0,84.24,108.648,0,0,0,0,87.36,114.264,0,0,0,0,90.48,119.88,0,0,0,0,93.6,125.496,0,0,0,0,96.72,131.112,0,0,0,0,99.84,136.728,0,0,0,0,102.96,142.344,0,0,0,0,106.08,147.96,0,0,0,0,109.2,153.576,0,0,0,0,112.32,159.192,0,0,0,0,115.44,164.808,0,0,0,0,118.56,170.424,0,0,0,0,121.68,176.04,0,0,0,0,124.8,181.656,0,0,0,0,127.92,187.272,0,0,0,0,131.04,192.888,0,0,0,0,134.16,198.504,0,0,0,0,137.28,204.12,0,0,0,0,140.4,209.736,0,0,0,0,143.52,215.352,0,0,0,0,146.64,220.968,0,0,0,0,149.76,226.584,0,0,0,0,152.88,232.2,0,0,0,0,156
Distinguished Blood Greatshield,91.8,0,0,0,0,78,97.416,0,0,0,0,81.12,103.032,0,0,0,0,84.24,108.648,0,0,0,0,87.36,114.264,0,0,0,0,90.48,119.88,0,0,0,0,93.6,125.496,0,0,0,0,96.72,131.112,0,0,0,0,99.84,136.728,0,0,0,0,102.96,142.344,0,0,0,0,106.08,147.96,0,0,0,0,109.2,153.576,0,0,0,0,112.32,159.192,0,0,0,0,115.44,164.808,0,0,0,0,118.56,170.424,0,0,0,0,121.68,176.04,0,0,0,0,124.8,181.656,0,0,0,0,127.92,187.272,0,0,0,0,131.04,192.888,0,0,0,0,134.16,198.504,0,0,0,0,137.28,204.12,0,0,0,0,140.4,209.736,0,0,0,0,143.52,215.352,0,0,0,0,146.64,220.968,0,0,0,0,149.76,226.584,0,0,0,0,152.88,232.2,0,0,0,0,156
Distinguished Occult Greatshield,97.2,0,0,0,0,78,103.032,0,0,0,0,81.12,108.864,0,0,0,0,84.24,114.696,0,0,0,0,87.36,120.528,0,0,0,0,90.48,126.36,0,0,0,0,93.6,132.192,0,0,0,0,96.72,138.024,0,0,0,0,99.84,143.856,0,0,0,0,102.96,149.688,0,0,0,0,106.08,155.52,0,0,0,0,109.2,161.352,0,0,0,0,112.32,167.184,0,0,0,0,115.44,173.016,0,0,0,0,118.56,178.848,0,0,0,0,121.68,184.68,0,0,0,0,124.8,190.512,0,0,0,0,127.92,196.344,0,0,0,0,131.04,202.176,0,0,0,0,134.16,208.008,0,0,0,0,137.28,213.84,0,0,0,0,140.4,219.672,0,0,0,0,143.52,225.504,0,0,0,0,146.64,231.336,0,0,0,0,149.76,237.168,0,0,0,0,152.88,243,0,0,0,0,156
Crucible Hornshield,147.6,0,0,0,0,88.8,161.13,0,0,0,0,94.72,174.66,0,0,0,0,100.64,188.19,0,0,0,0,106.56,201.72,0,0,0,0,112.48,215.25,0,0,0,0,118.4,228.78,0,0,0,0,124.32,242.31,0,0,0,0,130.24,255.84,0,0,0,0,136.16,269.37,0,0,0,0,142.08,282.9,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragonclaw Shield,118.8,0,0,76.8,0,88.8,129.69,0,0,83.84,0,94.72,140.58,0,0,90.88,0,100.64,151.47,0,0,97.92,0,106.56,162.36,0,0,104.96,0,112.48,173.25,0,0,112,0,118.4,184.14,0,0,119.04,0,124.32,195.03,0,0,126.08,0,130.24,205.92,0,0,133.12,0,136.16,216.81,0,0,140.16,0,142.08,227.7,0,0,147.2,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Briar Greatshield,98,0,0,0,0,65,103.684,0,0,0,0,67.6,109.368,0,0,0,0,70.2,115.052,0,0,0,0,72.8,120.736,0,0,0,0,75.4,126.42,0,0,0,0,78,132.104,0,0,0,0,80.6,137.788,0,0,0,0,83.2,143.472,0,0,0,0,85.8,149.156,0,0,0,0,88.4,154.84,0,0,0,0,91,160.524,0,0,0,0,93.6,166.208,0,0,0,0,96.2,171.892,0,0,0,0,98.8,177.576,0,0,0,0,101.4,183.26,0,0,0,0,104,188.944,0,0,0,0,106.6,194.628,0,0,0,0,109.2,200.312,0,0,0,0,111.8,205.996,0,0,0,0,114.4,211.68,0,0,0,0,117,217.364,0,0,0,0,119.6,223.048,0,0,0,0,122.2,228.732,0,0,0,0,124.8,234.416,0,0,0,0,127.4,240.1,0,0,0,0,130
Heavy Briar Greatshield,90.25,0,0,0,0,65,95.57,0,0,0,0,67.6,100.89,0,0,0,0,70.2,106.21,0,0,0,0,72.8,111.53,0,0,0,0,75.4,116.85,0,0,0,0,78,122.17,0,0,0,0,80.6,127.49,0,0,0,0,83.2,132.81,0,0,0,0,85.8,138.13,0,0,0,0,88.4,143.45,0,0,0,0,91,148.77,0,0,0,0,93.6,154.09,0,0,0,0,96.2,159.41,0,0,0,0,98.8,164.73,0,0,0,0,101.4,170.05,0,0,0,0,104,175.37,0,0,0,0,106.6,180.69,0,0,0,0,109.2,186.01,0,0,0,0,111.8,191.33,0,0,0,0,114.4,196.65,0,0,0,0,117,201.97,0,0,0,0,119.6,207.29,0,0,0,0,122.2,212.61,0,0,0,0,124.8,217.93,0,0,0,0,127.4,223.25,0,0,0,0,130
Keen Briar Greatshield,90.25,0,0,0,0,65,95.57,0,0,0,0,67.6,100.89,0,0,0,0,70.2,106.21,0,0,0,0,72.8,111.53,0,0,0,0,75.4,116.85,0,0,0,0,78,122.17,0,0,0,0,80.6,127.49,0,0,0,0,83.2,132.81,0,0,0,0,85.8,138.13,0,0,0,0,88.4,143.45,0,0,0,0,91,148.77,0,0,0,0,93.6,154.09,0,0,0,0,96.2,159.41,0,0,0,0,98.8,164.73,0,0,0,0,101.4,170.05,0,0,0,0,104,175.37,0,0,0,0,106.6,180.69,0,0,0,0,109.2,186.01,0,0,0,0,111.8,191.33,0,0,0,0,114.4,196.65,0,0,0,0,117,201.97,0,0,0,0,119.6,207.29,0,0,0,0,122.2,212.61,0,0,0,0,124.8,217.93,0,0,0,0,127.4,223.25,0,0,0,0,130
